onset	duration	sample	value	event_class	stim_id	stim_category
501.3433333333	1.0000000000	150403	Category:IMG=ID:FYLLADIO_6.tif=Type:Leaflet_Images_1	stimulus	FYLLADIO_6.tif	Leaflet_Images_1
503.2133333333	1.0000000000	150964	Category:IMG=ID:FYLLADIO_1.tif=Type:Leaflet_Images_1	stimulus	FYLLADIO_1.tif	Leaflet_Images_1
504.8366666667	1.0000000000	151451	EOE	marker	n/a	n/a
504.9400000000	1.0000000000	151482	Category:IMG=ID:FYLLADIO_1.tif=Type:Leaflet_Images_1	stimulus	FYLLADIO_1.tif	Leaflet_Images_1
1.7300000000	1.0000000000	519	MouseButtonLeft pressed	response	n/a	n/a
1.8033333333	1.0000000000	541	MouseButtonLeft released	response	n/a	n/a
144.2233333333	1.0000000000	43267	MouseButtonLeft pressed	response	n/a	n/a
144.3133333333	1.0000000000	43294	MouseButtonLeft released	response	n/a	n/a
145.8800000000	1.0000000000	43764	MouseButtonLeft pressed	response	n/a	n/a
145.9700000000	1.0000000000	43791	MouseButtonLeft released	response	n/a	n/a
157.7200000000	1.0000000000	47316	MouseButtonLeft pressed	response	n/a	n/a
157.8566666667	1.0000000000	47357	MouseButtonLeft released	response	n/a	n/a
166.3766666667	1.0000000000	49913	MouseButtonLeft pressed	response	n/a	n/a
166.4733333333	1.0000000000	49942	MouseButtonLeft released	response	n/a	n/a
179.2000000000	1.0000000000	53760	MouseButtonLeft pressed	response	n/a	n/a
179.3200000000	1.0000000000	53796	MouseButtonLeft released	response	n/a	n/a
204.4700000000	1.0000000000	61341	MouseButtonLeft pressed	response	n/a	n/a
204.6233333333	1.0000000000	61387	MouseButtonLeft released	response	n/a	n/a
220.4800000000	1.0000000000	66144	MouseButtonLeft pressed	response	n/a	n/a
220.6000000000	1.0000000000	66180	MouseButtonLeft released	response	n/a	n/a
225.4800000000	1.0000000000	67644	MouseButtonLeft pressed	response	n/a	n/a
225.6400000000	1.0000000000	67692	MouseButtonLeft released	response	n/a	n/a
233.4233333333	1.0000000000	70027	MouseButtonLeft pressed	response	n/a	n/a
233.5433333333	1.0000000000	70063	MouseButtonLeft released	response	n/a	n/a
256.7433333333	1.0000000000	77023	MouseButtonLeft pressed	response	n/a	n/a
256.8633333333	1.0000000000	77059	MouseButtonLeft released	response	n/a	n/a
260.1833333333	1.0000000000	78055	MouseButtonLeft pressed	response	n/a	n/a
260.2933333333	1.0000000000	78088	MouseButtonLeft released	response	n/a	n/a
273.1033333333	1.0000000000	81931	MouseButtonLeft pressed	response	n/a	n/a
273.2133333333	1.0000000000	81964	MouseButtonLeft released	response	n/a	n/a
287.4066666667	1.0000000000	86222	MouseButtonLeft pressed	response	n/a	n/a
287.5333333333	1.0000000000	86260	MouseButtonLeft released	response	n/a	n/a
291.3833333333	1.0000000000	87415	MouseButtonLeft pressed	response	n/a	n/a
291.5033333333	1.0000000000	87451	MouseButtonLeft released	response	n/a	n/a
305.9800000000	1.0000000000	91794	MouseButtonLeft pressed	response	n/a	n/a
306.1000000000	1.0000000000	91830	MouseButtonLeft released	response	n/a	n/a
329.3500000000	1.0000000000	98805	MouseButtonLeft pressed	response	n/a	n/a
329.4433333333	1.0000000000	98833	MouseButtonLeft released	response	n/a	n/a
356.2700000000	1.0000000000	106881	MouseButtonLeft pressed	response	n/a	n/a
356.3633333333	1.0000000000	106909	MouseButtonLeft released	response	n/a	n/a
372.3333333333	1.0000000000	111700	MouseButtonLeft pressed	response	n/a	n/a
372.4433333333	1.0000000000	111733	MouseButtonLeft released	response	n/a	n/a
386.7000000000	1.0000000000	116010	MouseButtonLeft pressed	response	n/a	n/a
386.8033333333	1.0000000000	116041	MouseButtonLeft released	response	n/a	n/a
398.3066666667	1.0000000000	119492	MouseButtonLeft pressed	response	n/a	n/a
398.4266666667	1.0000000000	119528	MouseButtonLeft released	response	n/a	n/a
422.9000000000	1.0000000000	126870	MouseButtonLeft pressed	response	n/a	n/a
423.0100000000	1.0000000000	126903	MouseButtonLeft released	response	n/a	n/a
430.0433333333	1.0000000000	129013	MouseButtonLeft pressed	response	n/a	n/a
430.1466666667	1.0000000000	129044	MouseButtonLeft released	response	n/a	n/a
435.7800000000	1.0000000000	130734	MouseButtonLeft pressed	response	n/a	n/a
435.9000000000	1.0000000000	130770	MouseButtonLeft released	response	n/a	n/a
443.0200000000	1.0000000000	132906	MouseButtonLeft pressed	response	n/a	n/a
443.1400000000	1.0000000000	132942	MouseButtonLeft released	response	n/a	n/a
448.2500000000	1.0000000000	134475	MouseButtonLeft pressed	response	n/a	n/a
448.3800000000	1.0000000000	134514	MouseButtonLeft released	response	n/a	n/a
452.7466666667	1.0000000000	135824	MouseButtonLeft pressed	response	n/a	n/a
452.8666666667	1.0000000000	135860	MouseButtonLeft released	response	n/a	n/a
459.2966666667	1.0000000000	137789	MouseButtonLeft pressed	response	n/a	n/a
459.4266666667	1.0000000000	137828	MouseButtonLeft released	response	n/a	n/a
488.4500000000	1.0000000000	146535	MouseButtonLeft pressed	response	n/a	n/a
488.5700000000	1.0000000000	146571	MouseButtonLeft released	response	n/a	n/a
