onset	duration	sample	value	event_class	stim_id	stim_category
10.1166666667	1.0000000000	1214	fixation_cross	marker	n/a	n/a
164.6333333333	1.0000000000	19756	Category:IMG=ID:FYLLADIO_1.tif=Type:Leaflet_Images_1	stimulus	FYLLADIO_1.tif	Leaflet_Images_1
254.7916666667	1.0000000000	30575	Category:IMG=ID:FYLLADIO_2.tif=Type:Leaflet_Images_1	stimulus	FYLLADIO_2.tif	Leaflet_Images_1
313.5416666667	1.0000000000	37625	Category:IMG=ID:FYLLADIO_3.tif=Type:Leaflet_Images_1	stimulus	FYLLADIO_3.tif	Leaflet_Images_1
401.3750000000	1.0000000000	48165	Category:IMG=ID:FYLLADIO_4.tif=Type:Leaflet_Images_1	stimulus	FYLLADIO_4.tif	Leaflet_Images_1
458.9000000000	1.0000000000	55068	Category:IMG=ID:FYLLADIO_5.tif=Type:Leaflet_Images_1	stimulus	FYLLADIO_5.tif	Leaflet_Images_1
516.7333333333	1.0000000000	62008	Category:IMG=ID:FYLLADIO_6.tif=Type:Leaflet_Images_1	stimulus	FYLLADIO_6.tif	Leaflet_Images_1
564.6250000000	1.0000000000	67755	Category:IMG=ID:FYLLADIO_1.tif=Type:Leaflet_Images_1	stimulus	FYLLADIO_1.tif	Leaflet_Images_1
569.9916666667	1.0000000000	68399	EOE	marker	n/a	n/a
569.9916666667	1.0000000000	68399	Category:IMG=ID:FYLLADIO_1.tif=Type:Leaflet_Images_1	stimulus	FYLLADIO_1.tif	Leaflet_Images_1
4.6250000000	1.0000000000	555	MouseButtonLeft pressed	response	n/a	n/a
4.6916666667	1.0000000000	563	MouseButtonLeft released	response	n/a	n/a
171.8166666667	1.0000000000	20618	MouseButtonLeft pressed	response	n/a	n/a
171.9333333333	1.0000000000	20632	MouseButtonLeft released	response	n/a	n/a
193.0500000000	1.0000000000	23166	MouseButtonLeft pressed	response	n/a	n/a
193.2333333333	1.0000000000	23188	MouseButtonLeft released	response	n/a	n/a
197.4750000000	1.0000000000	23697	MouseButtonLeft pressed	response	n/a	n/a
197.6083333333	1.0000000000	23713	MouseButtonLeft released	response	n/a	n/a
210.4666666667	1.0000000000	25256	MouseButtonLeft pressed	response	n/a	n/a
210.6166666667	1.0000000000	25274	MouseButtonLeft released	response	n/a	n/a
218.9250000000	1.0000000000	26271	MouseButtonLeft pressed	response	n/a	n/a
219.0833333333	1.0000000000	26290	MouseButtonLeft released	response	n/a	n/a
227.0583333333	1.0000000000	27247	MouseButtonLeft pressed	response	n/a	n/a
227.2083333333	1.0000000000	27265	MouseButtonLeft released	response	n/a	n/a
251.5333333333	1.0000000000	30184	MouseButtonLeft pressed	response	n/a	n/a
251.6750000000	1.0000000000	30201	MouseButtonLeft released	response	n/a	n/a
322.5583333333	1.0000000000	38707	MouseButtonLeft pressed	response	n/a	n/a
322.7166666667	1.0000000000	38726	MouseButtonLeft released	response	n/a	n/a
334.1000000000	1.0000000000	40092	MouseButtonLeft pressed	response	n/a	n/a
334.2666666667	1.0000000000	40112	MouseButtonLeft released	response	n/a	n/a
338.4250000000	1.0000000000	40611	MouseButtonLeft pressed	response	n/a	n/a
