onset	duration	sample	value	event_class	stim_id	stim_category
6.1250000000	1.0000000000	735	fixation_cross	marker	n/a	n/a
163.9916666667	1.0000000000	19679	Category:IMG=ID:FYLLADIO_1.tif=Type:Leaflet_Images_1	stimulus	FYLLADIO_1.tif	Leaflet_Images_1
229.0083333333	1.0000000000	27481	Category:IMG=ID:FYLLADIO_2.tif=Type:Leaflet_Images_1	stimulus	FYLLADIO_2.tif	Leaflet_Images_1
283.1916666667	1.0000000000	33983	Category:IMG=ID:FYLLADIO_3.tif=Type:Leaflet_Images_1	stimulus	FYLLADIO_3.tif	Leaflet_Images_1
338.1833333333	1.0000000000	40582	Category:IMG=ID:FYLLADIO_4.tif=Type:Leaflet_Images_1	stimulus	FYLLADIO_4.tif	Leaflet_Images_1
400.4416666667	1.0000000000	48053	Category:IMG=ID:FYLLADIO_5.tif=Type:Leaflet_Images_1	stimulus	FYLLADIO_5.tif	Leaflet_Images_1
466.7916666667	1.0000000000	56015	Category:IMG=ID:FYLLADIO_6.tif=Type:Leaflet_Images_1	stimulus	FYLLADIO_6.tif	Leaflet_Images_1
507.3250000000	1.0000000000	60879	Category:IMG=ID:FYLLADIO_1.tif=Type:Leaflet_Images_1	stimulus	FYLLADIO_1.tif	Leaflet_Images_1
513.7166666667	1.0000000000	61646	EOE	marker	n/a	n/a
513.8166666667	1.0000000000	61658	Category:IMG=ID:FYLLADIO_1.tif=Type:Leaflet_Images_1	stimulus	FYLLADIO_1.tif	Leaflet_Images_1
2.9750000000	1.0000000000	357	MouseButtonLeft pressed	response	n/a	n/a
3.0500000000	1.0000000000	366	MouseButtonLeft released	response	n/a	n/a
189.1916666667	1.0000000000	22703	MouseButtonLeft pressed	response	n/a	n/a
189.3333333333	1.0000000000	22720	MouseButtonLeft released	response	n/a	n/a
207.1250000000	1.0000000000	24855	MouseButtonLeft pressed	response	n/a	n/a
207.2250000000	1.0000000000	24867	MouseButtonLeft released	response	n/a	n/a
225.2083333333	1.0000000000	27025	MouseButtonLeft pressed	response	n/a	n/a
225.2666666667	1.0000000000	27032	MouseButtonLeft released	response	n/a	n/a
253.9083333333	1.0000000000	30469	MouseButtonLeft pressed	response	n/a	n/a
254.0083333333	1.0000000000	30481	MouseButtonLeft released	response	n/a	n/a
279.7166666667	1.0000000000	33566	MouseButtonLeft pressed	response	n/a	n/a
279.7833333333	1.0000000000	33574	MouseButtonLeft released	response	n/a	n/a
297.4250000000	1.0000000000	35691	MouseButtonLeft pressed	response	n/a	n/a
297.5333333333	1.0000000000	35704	MouseButtonLeft released	response	n/a	n/a
307.1583333333	1.0000000000	36859	MouseButtonLeft pressed	response	n/a	n/a
307.2583333333	1.0000000000	36871	MouseButtonLeft released	response	n/a	n/a
314.8666666667	1.0000000000	37784	MouseButtonLeft pressed	response	n/a	n/a
314.9750000000	1.0000000000	37797	MouseButtonLeft released	response	n/a	n/a
333.5166666667	1.0000000000	40022	MouseButtonLeft pressed	response	n/a	n/a
333.6083333333	1.0000000000	40033	MouseButtonLeft released	response	n/a	n/a
375.2250000000	1.0000000000	45027	MouseButtonLeft pressed	response	n/a	n/a
375.3333333333	1.0000000000	45040	MouseButtonLeft released	response	n/a	n/a
378.9666666667	1.0000000000	45476	MouseButtonLeft pressed	response	n/a	n/a
379.0666666667	1.0000000000	45488	MouseButtonLeft released	response	n/a	n/a
390.4166666667	1.0000000000	46850	MouseButtonLeft pressed	response	n/a	n/a
390.5416666667	1.0000000000	46865	MouseButtonLeft released	response	n/a	n/a
396.7083333333	1.0000000000	47605	MouseButtonLeft pressed	response	n/a	n/a
396.8166666667	1.0000000000	47618	MouseButtonLeft released	response	n/a	n/a
426.9833333333	1.0000000000	51238	MouseButtonLeft pressed	response	n/a	n/a
427.0333333333	1.0000000000	51244	MouseButtonLeft released	response	n/a	n/a
437.4583333333	1.0000000000	52495	MouseButtonLeft pressed	response	n/a	n/a
437.5500000000	1.0000000000	52506	MouseButtonLeft released	response	n/a	n/a
445.1750000000	1.0000000000	53421	MouseButtonLeft pressed	response	n/a	n/a
445.2583333333	1.0000000000	53431	MouseButtonLeft released	response	n/a	n/a
451.0583333333	1.0000000000	54127	MouseButtonLeft pressed	response	n/a	n/a
451.1833333333	1.0000000000	54142	MouseButtonLeft released	response	n/a	n/a
464.9750000000	1.0000000000	55797	MouseButtonLeft pressed	response	n/a	n/a
465.0333333333	1.0000000000	55804	MouseButtonLeft released	response	n/a	n/a
480.1833333333	1.0000000000	57622	MouseButtonLeft pressed	response	n/a	n/a
480.2500000000	1.0000000000	57630	MouseButtonLeft released	response	n/a	n/a
483.1000000000	1.0000000000	57972	MouseButtonLeft pressed	response	n/a	n/a
483.1833333333	1.0000000000	57982	MouseButtonLeft released	response	n/a	n/a
497.1166666667	1.0000000000	59654	MouseButtonLeft pressed	response	n/a	n/a
497.1750000000	1.0000000000	59661	MouseButtonLeft released	response	n/a	n/a
500.8416666667	1.0000000000	60101	MouseButtonLeft pressed	response	n/a	n/a
500.9416666667	1.0000000000	60113	MouseButtonLeft released	response	n/a	n/a
543.4666666667	1.0000000000	65216	MouseButtonRight pressed	response	n/a	n/a
543.5833333333	1.0000000000	65230	MouseButtonRight released	response	n/a	n/a
547.0666666667	1.0000000000	65648	MouseButtonLeft pressed	response	n/a	n/a
547.1333333333	1.0000000000	65656	MouseButtonLeft released	response	n/a	n/a
551.2750000000	1.0000000000	66153	MouseButtonLeft pressed	response	n/a	n/a
551.3500000000	1.0000000000	66162	MouseButtonLeft released	response	n/a	n/a
569.5250000000	1.0000000000	68343	MouseButtonLeft pressed	response	n/a	n/a
569.6250000000	1.0000000000	68355	MouseButtonLeft released	response	n/a	n/a
576.6750000000	1.0000000000	69201	MouseButtonLeft pressed	response	n/a	n/a
576.7333333333	1.0000000000	69208	MouseButtonLeft released	response	n/a	n/a
585.0583333333	1.0000000000	70207	MouseButtonLeft pressed	response	n/a	n/a
585.1583333333	1.0000000000	70219	MouseButtonLeft released	response	n/a	n/a
586.2833333333	1.0000000000	70354	MouseButtonLeft pressed	response	n/a	n/a
586.3583333333	1.0000000000	70363	MouseButtonLeft released	response	n/a	n/a
