onset	duration	sample	value	event_class	stim_id	stim_category
135.0250000000	1.0000000000	16203	MouseButtonLeft pressed	response	n/a	n/a
135.1000000000	1.0000000000	16212	MouseButtonLeft released	response	n/a	n/a
151.4416666667	1.0000000000	18173	MouseButtonLeft pressed	response	n/a	n/a
151.5250000000	1.0000000000	18183	MouseButtonLeft released	response	n/a	n/a
155.8666666667	1.0000000000	18704	MouseButtonLeft pressed	response	n/a	n/a
156.0000000000	1.0000000000	18720	MouseButtonLeft released	response	n/a	n/a
157.1333333333	1.0000000000	18856	MouseButtonLeft pressed	response	n/a	n/a
157.2583333333	1.0000000000	18871	MouseButtonLeft released	response	n/a	n/a
163.4166666667	1.0000000000	19610	MouseButtonLeft pressed	response	n/a	n/a
163.5583333333	1.0000000000	19627	MouseButtonLeft released	response	n/a	n/a
167.5666666667	1.0000000000	20108	MouseButtonLeft pressed	response	n/a	n/a
167.6916666667	1.0000000000	20123	MouseButtonLeft released	response	n/a	n/a
173.0000000000	1.0000000000	20760	MouseButtonLeft pressed	response	n/a	n/a
173.1083333333	1.0000000000	20773	MouseButtonLeft released	response	n/a	n/a
180.0666666667	1.0000000000	21608	MouseButtonLeft pressed	response	n/a	n/a
180.1833333333	1.0000000000	21622	MouseButtonLeft released	response	n/a	n/a
183.1916666667	1.0000000000	21983	MouseButtonLeft pressed	response	n/a	n/a
183.2833333333	1.0000000000	21994	MouseButtonLeft released	response	n/a	n/a
183.7916666667	1.0000000000	22055	MouseButtonLeft pressed	response	n/a	n/a
183.8583333333	1.0000000000	22063	MouseButtonLeft released	response	n/a	n/a
184.3833333333	1.0000000000	22126	MouseButtonLeft pressed	response	n/a	n/a
184.4833333333	1.0000000000	22138	MouseButtonLeft released	response	n/a	n/a
189.3583333333	1.0000000000	22723	MouseButtonLeft pressed	response	n/a	n/a
189.5083333333	1.0000000000	22741	MouseButtonLeft released	response	n/a	n/a
191.2416666667	1.0000000000	22949	MouseButtonLeft pressed	response	n/a	n/a
191.3583333333	1.0000000000	22963	MouseButtonLeft released	response	n/a	n/a
195.1166666667	1.0000000000	23414	MouseButtonLeft pressed	response	n/a	n/a
195.2250000000	1.0000000000	23427	MouseButtonLeft released	response	n/a	n/a
196.8500000000	1.0000000000	23622	MouseButtonLeft pressed	response	n/a	n/a
196.9583333333	1.0000000000	23635	MouseButtonLeft released	response	n/a	n/a
199.6666666667	1.0000000000	23960	MouseButtonLeft pressed	response	n/a	n/a
199.7750000000	1.0000000000	23973	MouseButtonLeft released	response	n/a	n/a
200.4000000000	1.0000000000	24048	MouseButtonLeft pressed	response	n/a	n/a
200.4750000000	1.0000000000	24057	MouseButtonLeft released	response	n/a	n/a
200.9916666667	1.0000000000	24119	MouseButtonLeft pressed	response	n/a	n/a
201.0833333333	1.0000000000	24130	MouseButtonLeft released	response	n/a	n/a
205.2333333333	1.0000000000	24628	MouseButtonLeft pressed	response	n/a	n/a
205.3416666667	1.0000000000	24641	MouseButtonLeft released	response	n/a	n/a
