onset	duration	sample	value	event_class	stim_id	stim_category
181.0833333333	1.0000000000	21730	MouseButtonLeft pressed	response	n/a	n/a
181.2083333333	1.0000000000	21745	MouseButtonLeft released	response	n/a	n/a
192.8583333333	1.0000000000	23143	MouseButtonLeft pressed	response	n/a	n/a
193.0250000000	1.0000000000	23163	MouseButtonLeft released	response	n/a	n/a
210.2000000000	1.0000000000	25224	MouseButtonLeft pressed	response	n/a	n/a
210.3666666667	1.0000000000	25244	MouseButtonLeft released	response	n/a	n/a
228.4750000000	1.0000000000	27417	MouseButtonLeft pressed	response	n/a	n/a
228.6333333333	1.0000000000	27436	MouseButtonLeft released	response	n/a	n/a
239.9000000000	1.0000000000	28788	MouseButtonLeft pressed	response	n/a	n/a
240.0666666667	1.0000000000	28808	MouseButtonLeft released	response	n/a	n/a
252.5416666667	1.0000000000	30305	MouseButtonLeft pressed	response	n/a	n/a
252.7000000000	1.0000000000	30324	MouseButtonLeft released	response	n/a	n/a
302.7416666667	1.0000000000	36329	MouseButtonLeft pressed	response	n/a	n/a
302.8833333333	1.0000000000	36346	MouseButtonLeft released	response	n/a	n/a
313.2666666667	1.0000000000	37592	MouseButtonLeft pressed	response	n/a	n/a
313.4083333333	1.0000000000	37609	MouseButtonLeft released	response	n/a	n/a
322.2333333333	1.0000000000	38668	MouseButtonLeft pressed	response	n/a	n/a
322.3666666667	1.0000000000	38684	MouseButtonLeft released	response	n/a	n/a
339.4416666667	1.0000000000	40733	MouseButtonLeft pressed	response	n/a	n/a
339.5833333333	1.0000000000	40750	MouseButtonLeft released	response	n/a	n/a
350.7166666667	1.0000000000	42086	MouseButtonLeft pressed	response	n/a	n/a
350.8500000000	1.0000000000	42102	MouseButtonLeft released	response	n/a	n/a
369.4333333333	1.0000000000	44332	MouseButtonLeft pressed	response	n/a	n/a
369.5666666667	1.0000000000	44348	MouseButtonLeft released	response	n/a	n/a
392.2333333333	1.0000000000	47068	MouseButtonLeft pressed	response	n/a	n/a
392.4000000000	1.0000000000	47088	MouseButtonLeft released	response	n/a	n/a
439.4083333333	1.0000000000	52729	MouseButtonLeft pressed	response	n/a	n/a
439.6000000000	1.0000000000	52752	MouseButtonLeft released	response	n/a	n/a
