onset	duration	sample	value	event_class	stim_id	stim_category
9.5400000000	1.0000000000	2862	fixation_cross	marker	n/a	n/a
141.5800000000	1.0000000000	42474	Category:IMG=ID:FYLLADIO_1.tif=Type:Leaflet_Images_1	stimulus	FYLLADIO_1.tif	Leaflet_Images_1
170.4233333333	1.0000000000	51127	Category:IMG=ID:FYLLADIO_2.tif=Type:Leaflet_Images_1	stimulus	FYLLADIO_2.tif	Leaflet_Images_1
204.4433333333	1.0000000000	61333	Category:IMG=ID:FYLLADIO_3.tif=Type:Leaflet_Images_1	stimulus	FYLLADIO_3.tif	Leaflet_Images_1
238.9900000000	1.0000000000	71697	Category:IMG=ID:FYLLADIO_4.tif=Type:Leaflet_Images_1	stimulus	FYLLADIO_4.tif	Leaflet_Images_1
252.9766666667	1.0000000000	75893	Category:IMG=ID:FYLLADIO_5.tif=Type:Leaflet_Images_1	stimulus	FYLLADIO_5.tif	Leaflet_Images_1
267.2000000000	1.0000000000	80160	Category:IMG=ID:FYLLADIO_6.tif=Type:Leaflet_Images_1	stimulus	FYLLADIO_6.tif	Leaflet_Images_1
294.1666666667	1.0000000000	88250	Category:IMG=ID:FYLLADIO_1.tif=Type:Leaflet_Images_1	stimulus	FYLLADIO_1.tif	Leaflet_Images_1
298.3133333333	1.0000000000	89494	EOE	marker	n/a	n/a
298.3966666667	1.0000000000	89519	Category:IMG=ID:FYLLADIO_1.tif=Type:Leaflet_Images_1	stimulus	FYLLADIO_1.tif	Leaflet_Images_1
3.7733333333	1.0000000000	1132	MouseButtonLeft pressed	response	n/a	n/a
3.8633333333	1.0000000000	1159	MouseButtonLeft released	response	n/a	n/a
148.4200000000	1.0000000000	44526	MouseButtonLeft pressed	response	n/a	n/a
148.6133333333	1.0000000000	44584	MouseButtonLeft released	response	n/a	n/a
154.4433333333	1.0000000000	46333	MouseButtonLeft pressed	response	n/a	n/a
154.6133333333	1.0000000000	46384	MouseButtonLeft released	response	n/a	n/a
159.6133333333	1.0000000000	47884	MouseButtonLeft pressed	response	n/a	n/a
159.7733333333	1.0000000000	47932	MouseButtonLeft released	response	n/a	n/a
165.8366666667	1.0000000000	49751	MouseButtonLeft pressed	response	n/a	n/a
165.9566666667	1.0000000000	49787	MouseButtonLeft released	response	n/a	n/a
177.7266666667	1.0000000000	53318	MouseButtonLeft pressed	response	n/a	n/a
177.9100000000	1.0000000000	53373	MouseButtonLeft released	response	n/a	n/a
186.4300000000	1.0000000000	55929	MouseButtonLeft pressed	response	n/a	n/a
186.6766666667	1.0000000000	56003	MouseButtonLeft released	response	n/a	n/a
196.1500000000	1.0000000000	58845	MouseButtonLeft pressed	response	n/a	n/a
196.4366666667	1.0000000000	58931	MouseButtonLeft released	response	n/a	n/a
210.8933333333	1.0000000000	63268	MouseButtonLeft pressed	response	n/a	n/a
211.1433333333	1.0000000000	63343	MouseButtonLeft released	response	n/a	n/a
216.6466666667	1.0000000000	64994	MouseButtonLeft pressed	response	n/a	n/a
216.8466666667	1.0000000000	65054	MouseButtonLeft released	response	n/a	n/a
220.8933333333	1.0000000000	66268	MouseButtonLeft pressed	response	n/a	n/a
221.0866666667	1.0000000000	66326	MouseButtonLeft released	response	n/a	n/a
225.8866666667	1.0000000000	67766	MouseButtonLeft pressed	response	n/a	n/a
226.0933333333	1.0000000000	67828	MouseButtonLeft released	response	n/a	n/a
232.2466666667	1.0000000000	69674	MouseButtonLeft pressed	response	n/a	n/a
232.4400000000	1.0000000000	69732	MouseButtonLeft released	response	n/a	n/a
241.3100000000	1.0000000000	72393	MouseButtonLeft pressed	response	n/a	n/a
241.5100000000	1.0000000000	72453	MouseButtonLeft released	response	n/a	n/a
243.6966666667	1.0000000000	73109	MouseButtonLeft pressed	response	n/a	n/a
243.8966666667	1.0000000000	73169	MouseButtonLeft released	response	n/a	n/a
256.3766666667	1.0000000000	76913	MouseButtonLeft pressed	response	n/a	n/a
256.5366666667	1.0000000000	76961	MouseButtonLeft released	response	n/a	n/a
260.0066666667	1.0000000000	78002	MouseButtonLeft pressed	response	n/a	n/a
260.2166666667	1.0000000000	78065	MouseButtonLeft released	response	n/a	n/a
263.1533333333	1.0000000000	78946	MouseButtonLeft pressed	response	n/a	n/a
263.3133333333	1.0000000000	78994	MouseButtonLeft released	response	n/a	n/a
273.3433333333	1.0000000000	82003	MouseButtonLeft pressed	response	n/a	n/a
273.4966666667	1.0000000000	82049	MouseButtonLeft released	response	n/a	n/a
276.7300000000	1.0000000000	83019	MouseButtonLeft pressed	response	n/a	n/a
276.8733333333	1.0000000000	83062	MouseButtonLeft released	response	n/a	n/a
281.6233333333	1.0000000000	84487	MouseButtonLeft pressed	response	n/a	n/a
281.8733333333	1.0000000000	84562	MouseButtonLeft released	response	n/a	n/a
287.9600000000	1.0000000000	86388	MouseButtonLeft pressed	response	n/a	n/a
288.1133333333	1.0000000000	86434	MouseButtonLeft released	response	n/a	n/a
304.4666666667	1.0000000000	91340	MouseButtonLeft pressed	response	n/a	n/a
