onset	duration	sample	value	event_class	stim_id	stim_category
166.1733333333	1.0000000000	49852	MouseButtonLeft pressed	response	n/a	n/a
166.2600000000	1.0000000000	49878	MouseButtonLeft released	response	n/a	n/a
178.2200000000	1.0000000000	53466	MouseButtonLeft pressed	response	n/a	n/a
178.3566666667	1.0000000000	53507	MouseButtonLeft released	response	n/a	n/a
194.1400000000	1.0000000000	58242	MouseButtonLeft pressed	response	n/a	n/a
194.2666666667	1.0000000000	58280	MouseButtonLeft released	response	n/a	n/a
209.4766666667	1.0000000000	62843	MouseButtonLeft pressed	response	n/a	n/a
209.5333333333	1.0000000000	62860	MouseButtonLeft released	response	n/a	n/a
272.8200000000	1.0000000000	81846	MouseButtonLeft pressed	response	n/a	n/a
272.9233333333	1.0000000000	81877	MouseButtonLeft released	response	n/a	n/a
279.6200000000	1.0000000000	83886	MouseButtonLeft pressed	response	n/a	n/a
279.7700000000	1.0000000000	83931	MouseButtonLeft released	response	n/a	n/a
338.8200000000	1.0000000000	101646	MouseButtonLeft pressed	response	n/a	n/a
338.9400000000	1.0000000000	101682	MouseButtonLeft released	response	n/a	n/a
342.8766666667	1.0000000000	102863	MouseButtonLeft pressed	response	n/a	n/a
343.0033333333	1.0000000000	102901	MouseButtonLeft released	response	n/a	n/a
9.1733333333	1.0000000000	2752	fixation_cross	marker	n/a	n/a
170.7800000000	1.0000000000	51234	Category:IMG=ID:FYLLADIO_1.tif=Type:Leaflet_Images_1	stimulus	FYLLADIO_1.tif	Leaflet_Images_1
199.2733333333	1.0000000000	59782	Category:IMG=ID:FYLLADIO_2.tif=Type:Leaflet_Images_1	stimulus	FYLLADIO_2.tif	Leaflet_Images_1
217.7333333333	1.0000000000	65320	Category:IMG=ID:FYLLADIO_3.tif=Type:Leaflet_Images_1	stimulus	FYLLADIO_3.tif	Leaflet_Images_1
232.3766666667	1.0000000000	69713	Category:IMG=ID:FYLLADIO_4.tif=Type:Leaflet_Images_1	stimulus	FYLLADIO_4.tif	Leaflet_Images_1
243.2000000000	1.0000000000	72960	Category:IMG=ID:FYLLADIO_5.tif=Type:Leaflet_Images_1	stimulus	FYLLADIO_5.tif	Leaflet_Images_1
262.6866666667	1.0000000000	78806	Category:IMG=ID:FYLLADIO_6.tif=Type:Leaflet_Images_1	stimulus	FYLLADIO_6.tif	Leaflet_Images_1
275.5200000000	1.0000000000	82656	Category:IMG=ID:FYLLADIO_1.tif=Type:Leaflet_Images_1	stimulus	FYLLADIO_1.tif	Leaflet_Images_1
276.9800000000	1.0000000000	83094	Category:IMG=ID:FYLLADIO_6.tif=Type:Leaflet_Images_1	stimulus	FYLLADIO_6.tif	Leaflet_Images_1
288.9466666667	1.0000000000	86684	Category:IMG=ID:FYLLADIO_1.tif=Type:Leaflet_Images_1	stimulus	FYLLADIO_1.tif	Leaflet_Images_1
299.5666666667	1.0000000000	89870	Category:IMG=ID:FYLLADIO_2.tif=Type:Leaflet_Images_1	stimulus	FYLLADIO_2.tif	Leaflet_Images_1
313.0033333333	1.0000000000	93901	Category:IMG=ID:FYLLADIO_3.tif=Type:Leaflet_Images_1	stimulus	FYLLADIO_3.tif	Leaflet_Images_1
320.3200000000	1.0000000000	96096	Category:IMG=ID:FYLLADIO_4.tif=Type:Leaflet_Images_1	stimulus	FYLLADIO_4.tif	Leaflet_Images_1
327.0000000000	1.0000000000	98100	Category:IMG=ID:FYLLADIO_5.tif=Type:Leaflet_Images_1	stimulus	FYLLADIO_5.tif	Leaflet_Images_1
347.2900000000	1.0000000000	104187	Category:IMG=ID:FYLLADIO_6.tif=Type:Leaflet_Images_1	stimulus	FYLLADIO_6.tif	Leaflet_Images_1
355.1366666667	1.0000000000	106541	Category:IMG=ID:FYLLADIO_1.tif=Type:Leaflet_Images_1	stimulus	FYLLADIO_1.tif	Leaflet_Images_1
360.0533333333	1.0000000000	108016	EOE	marker	n/a	n/a
360.1566666667	1.0000000000	108047	Category:IMG=ID:FYLLADIO_1.tif=Type:Leaflet_Images_1	stimulus	FYLLADIO_1.tif	Leaflet_Images_1
