onset	duration	sample	value	event_class	stim_id	stim_category
134.9766666667	1.0000000000	40493	MouseButtonLeft pressed	response	n/a	n/a
135.0566666667	1.0000000000	40517	MouseButtonLeft released	response	n/a	n/a
151.3933333333	1.0000000000	45418	MouseButtonLeft pressed	response	n/a	n/a
151.4833333333	1.0000000000	45445	MouseButtonLeft released	response	n/a	n/a
155.8166666667	1.0000000000	46745	MouseButtonLeft pressed	response	n/a	n/a
155.9533333333	1.0000000000	46786	MouseButtonLeft released	response	n/a	n/a
157.0900000000	1.0000000000	47127	MouseButtonLeft pressed	response	n/a	n/a
157.2100000000	1.0000000000	47163	MouseButtonLeft released	response	n/a	n/a
163.3700000000	1.0000000000	49011	MouseButtonLeft pressed	response	n/a	n/a
163.5133333333	1.0000000000	49054	MouseButtonLeft released	response	n/a	n/a
167.5200000000	1.0000000000	50256	MouseButtonLeft pressed	response	n/a	n/a
167.6500000000	1.0000000000	50295	MouseButtonLeft released	response	n/a	n/a
172.9533333333	1.0000000000	51886	MouseButtonLeft pressed	response	n/a	n/a
173.0666666667	1.0000000000	51920	MouseButtonLeft released	response	n/a	n/a
180.0166666667	1.0000000000	54005	MouseButtonLeft pressed	response	n/a	n/a
180.1366666667	1.0000000000	54041	MouseButtonLeft released	response	n/a	n/a
183.1466666667	1.0000000000	54944	MouseButtonLeft pressed	response	n/a	n/a
183.2400000000	1.0000000000	54972	MouseButtonLeft released	response	n/a	n/a
183.7466666667	1.0000000000	55124	MouseButtonLeft pressed	response	n/a	n/a
183.8100000000	1.0000000000	55143	MouseButtonLeft released	response	n/a	n/a
184.3366666667	1.0000000000	55301	MouseButtonLeft pressed	response	n/a	n/a
184.4400000000	1.0000000000	55332	MouseButtonLeft released	response	n/a	n/a
189.3133333333	1.0000000000	56794	MouseButtonLeft pressed	response	n/a	n/a
189.4666666667	1.0000000000	56840	MouseButtonLeft released	response	n/a	n/a
191.1933333333	1.0000000000	57358	MouseButtonLeft pressed	response	n/a	n/a
191.3133333333	1.0000000000	57394	MouseButtonLeft released	response	n/a	n/a
195.0733333333	1.0000000000	58522	MouseButtonLeft pressed	response	n/a	n/a
195.1766666667	1.0000000000	58553	MouseButtonLeft released	response	n/a	n/a
